es_hombre,edad,modo,proposito,periodo,etapas,dist_km,comuna_origen,tiempo
1,13,Auto,Otro,Fuera Punta,1,6.49,MAIPU,30
1,13,Auto,Otro,Fuera Punta,1,6.49,CERRILLOS,30
0,12,Auto,Otro,Fuera Punta,1,6.49,MAIPU,60
0,12,Auto,Otro,Fuera Punta,1,6.49,CERRILLOS,30
0,9,Auto,Otro,Fuera Punta,1,6.49,MAIPU,30
0,9,Auto,Otro,Fuera Punta,1,6.49,CERRILLOS,30
1,37,Bus TS-Metro,Trabajo,Punta Mañana,2,26.28,MAIPU,100
1,37,Bus TS-Metro,Trabajo,Fuera Punta,2,26.28,LAS CONDES,99
0,28,Bus TS-Metro,Estudio,Punta Mañana,2,7.49,MAIPU,60
0,28,Bus TS-Metro,Estudio,Punta Tarde,2,7.49,SANTIAGO,80
1,54,Bus no TS,Trabajo,Punta Mañana,1,16.73,MAIPU,90
1,54,Bus no TS,Trabajo,Punta Tarde,1,16.73,PEÑAFLOR,120
1,48,Bus TS,Trabajo,Punta Mañana,2,22.95,MAIPU,120
1,48,Bus TS,Trabajo,Punta Tarde,2,22.95,LAS CONDES,90
0,52,Bus TS,Otro,Fuera Punta,1,15.9,MAIPU,45
0,52,Bus TS,Otro,Fuera Punta,1,15.91,SANTIAGO,60
0,48,Bus TS,Trabajo,Punta Mañana,3,18.14,MAIPU,105
0,48,Bus TS,Trabajo,Punta Tarde,3,18.14,ÑUÑOA,130
0,11,Bus TS,Estudio,Punta Mañana,1,1.68,MAIPU,30
0,11,Bus TS,Estudio,Fuera Punta,1,1.68,MAIPU,40
1,52,Auto,Trabajo,Fuera Punta,1,3.56,MAIPU,15
1,52,Auto,Trabajo,Fuera Punta,1,3.56,MAIPU,20
0,19,Bus TS,Estudio,Punta Mañana,1,14.16,MAIPU,75
0,19,Metro,Estudio,Fuera Punta,1,4.3,SANTIAGO,20
0,19,Bus TS,Estudio,Punta Tarde,1,18.29,PROVIDENCIA,90
1,21,Bus TS,Estudio,Fuera Punta,1,10.11,MAIPU,50
0,43,Caminata,Otro,Punta Tarde,1,0.6,MAIPU,30
0,43,Caminata,Otro,Punta Tarde,1,0.6,MAIPU,30
0,55,Auto,Otro,Punta Mañana,1,19.69,MAIPU,30
0,55,Auto,Otro,Punta Tarde,1,19.69,RECOLETA,30
1,56,Auto,Otro,Punta Mañana,1,19.69,MAIPU,30
1,56,Auto,Trabajo,Punta Mañana,1,6.89,RECOLETA,40
1,56,Auto,Otro,Punta Tarde,1,6.89,LAS CONDES,40
1,56,Auto,Otro,Punta Tarde,1,19.69,RECOLETA,40
0,34,Auto,Trabajo,Punta Mañana,1,18.49,MAIPU,75
0,34,Auto,Trabajo,Punta Tarde,1,18.49,PROVIDENCIA,75
0,42,Bus TS,Otro,Fuera Punta,1,6.05,MAIPU,30
0,42,Bus TS,Otro,Fuera Punta,1,6.05,MAIPU,30
0,42,Auto,Trabajo,Punta Mañana,1,19.08,MAIPU,125
0,42,Auto,Trabajo,Fuera Punta,1,19.08,VITACURA,90
0,16,Bus TS,Estudio,Punta Mañana,1,1.59,MAIPU,15
0,16,Bus TS,Estudio,Fuera Punta,1,1.59,MAIPU,30
1,14,Bus TS,Estudio,Punta Mañana,1,1.59,MAIPU,15
1,14,Bus TS,Estudio,Fuera Punta,1,1.59,MAIPU,30
1,66,Caminata,Trabajo,Punta Mañana,1,1.28,MAIPU,20
1,66,Caminata,Trabajo,Fuera Punta,1,1.28,MAIPU,20
1,66,Caminata,Otro,Punta Tarde,1,2.35,MAIPU,20
1,66,Caminata,Otro,Punta Tarde,1,2.35,MAIPU,15
0,62,Caminata,Otro,Punta Tarde,1,0.74,MAIPU,20
0,62,Caminata,Otro,Punta Tarde,1,0.74,MAIPU,15
0,21,Caminata,Trabajo,Fuera Punta,1,0.74,MAIPU,13
0,21,Caminata,Trabajo,Fuera Punta,1,0.74,MAIPU,18
0,54,Bus TS-Bus,Trabajo,Noche,2,9.65,MAIPU,40
0,54,Otros,Trabajo,Punta Tarde,2,9.65,PADRE HURTADO,60
1,23,Bus TS-Metro,Estudio,Punta Mañana,2,11.02,MAIPU,90
1,23,Bus TS-Metro,Estudio,Fuera Punta,2,11.02,MACUL,90
0,23,Bicicleta,Trabajo,Punta Mañana,1,13.75,MAIPU,30
0,23,Bicicleta,Trabajo,Punta Tarde,1,13.75,MACUL,30
1,60,Bus TS,Trabajo,Punta Mañana,1,19.04,MAIPU,80
1,60,Bus TS,Trabajo,Punta Tarde,1,19.04,PROVIDENCIA,90
1,37,Bus TS-Metro,Trabajo,Fuera Punta,2,15.59,MAIPU,45
1,37,Bus TS,Trabajo,Fuera Punta,2,15.59,ÑUÑOA,75
0,38,Caminata,Trabajo,Punta Mañana,1,1.8,MAIPU,25
0,38,Taxi Colectivo,Trabajo,Fuera Punta,1,1.8,MAIPU,10
0,38,Auto,Otro,Fuera Punta,1,13.82,MAIPU,26
0,38,Auto,Otro,Noche,1,13.82,SANTIAGO,35
1,15,Caminata,Estudio,Punta Mañana,1,0.68,MAIPU,10
1,15,Caminata,Estudio,Fuera Punta,1,0.68,MAIPU,10
1,15,Auto,Otro,Fuera Punta,1,13.82,MAIPU,26
1,15,Auto,Otro,Noche,1,13.82,SANTIAGO,35
0,26,Auto,Otro,Fuera Punta,1,13.82,MAIPU,26
0,26,Auto,Otro,Noche,1,13.82,SANTIAGO,35
1,70,Taxi Colectivo,Trabajo,Punta Mañana,1,2.63,MAIPU,25
1,70,Taxi Colectivo,Trabajo,Punta Tarde,1,2.63,MAIPU,20
0,33,Taxi Colectivo,Trabajo,Punta Mañana,1,2.67,MAIPU,15
0,33,Taxi Colectivo,Trabajo,Punta Tarde,1,2.67,MAIPU,30
0,58,Bus TS,Otro,Fuera Punta,1,3.49,MAIPU,40
0,58,Bus TS,Otro,Punta Tarde,1,3.49,MAIPU,40
1,25,Bus TS,Trabajo,Punta Mañana,1,3.49,MAIPU,40
1,25,Bus TS,Estudio,Fuera Punta,1,12.63,MAIPU,105
1,25,Bus TS,Estudio,Fuera Punta,2,14.09,RENCA,115
0,60,Taxi Colectivo,Otro,Punta Mañana,1,3.22,MAIPU,45
1,23,Caminata,Trabajo,Punta Mañana,1,0.6,MAIPU,15
1,23,Caminata,Trabajo,Fuera Punta,1,0.6,MAIPU,20
0,23,Auto,Trabajo,Punta Mañana,1,5.02,MAIPU,20
0,23,Auto,Trabajo,Fuera Punta,1,5.02,MAIPU,30
0,42,Auto,Otro,Fuera Punta,1,1.16,MAIPU,10
0,42,Auto,Otro,Fuera Punta,1,1.16,MAIPU,10
1,21,Metro,Otro,Fuera Punta,1,11.5,MAIPU,60
1,21,Metro,Otro,Punta Tarde,1,11.5,SANTIAGO,60
1,50,Auto,Otro,Punta Tarde,1,5.16,MAIPU,30
1,50,Auto,Otro,Fuera Punta,1,5.16,ESTACION CENTRAL,25
0,49,Auto,Otro,Punta Tarde,1,5.16,MAIPU,30
0,49,Auto,Otro,Fuera Punta,1,5.16,ESTACION CENTRAL,35
0,16,Auto,Otro,Punta Tarde,1,5.16,MAIPU,30
0,16,Auto,Otro,Fuera Punta,1,5.16,ESTACION CENTRAL,25
0,12,Auto,Otro,Punta Tarde,1,5.16,MAIPU,30
0,12,Auto,Otro,Fuera Punta,1,5.16,ESTACION CENTRAL,25
1,47,Auto,Otro,Fuera Punta,1,0.98,MAIPU,10
1,47,Auto,Otro,Fuera Punta,1,0.98,MAIPU,15
0,17,Auto,Otro,Fuera Punta,1,6.68,MAIPU,30
0,17,Auto,Otro,Punta Tarde,1,6.68,ESTACION CENTRAL,43
1,39,Auto,Otro,Fuera Punta,1,12.0,MAIPU,25
1,39,Auto,Otro,Fuera Punta,1,12.0,SAN JOAQUIN,30
0,30,Auto,Otro,Fuera Punta,1,12.0,MAIPU,25
0,30,Auto,Otro,Fuera Punta,1,12.0,SAN JOAQUIN,30
0,3,Auto,Otro,Fuera Punta,1,12.0,MAIPU,25
0,3,Auto,Otro,Fuera Punta,1,12.0,SAN JOAQUIN,30
1,2,Auto,Otro,Fuera Punta,1,12.0,MAIPU,25
1,2,Auto,Otro,Fuera Punta,1,12.0,SAN JOAQUIN,30
0,66,Caminata,Otro,Fuera Punta,1,2.6,MAIPU,30
0,66,Caminata,Otro,Fuera Punta,1,2.6,MAIPU,30
0,67,Bus TS,Otro,Fuera Punta,1,3.97,MAIPU,38
0,67,Bus TS,Otro,Fuera Punta,1,3.97,MAIPU,60
0,62,Bus TS,Trabajo,Punta Mañana,1,3.97,MAIPU,45
0,62,Bus TS,Trabajo,Fuera Punta,1,3.97,MAIPU,60
1,62,Auto,Trabajo,Punta Mañana,1,3.98,MAIPU,30
0,43,Bus TS,Otro,Fuera Punta,1,2.83,MAIPU,30
0,43,Bus TS,Otro,Fuera Punta,1,2.83,MAIPU,40
1,45,Bus TS,Otro,Fuera Punta,1,12.39,MAIPU,30
1,45,Bus TS,Otro,Fuera Punta,1,12.39,ESTACION CENTRAL,30
1,20,Bus TS,Otro,Fuera Punta,1,14.57,MAIPU,30
1,20,Bus TS,Otro,Punta Tarde,1,14.57,SANTIAGO,15
0,15,Bus TS,Otro,Fuera Punta,1,3.38,MAIPU,30
0,15,Bus TS,Otro,Fuera Punta,1,3.37,MAIPU,45
0,12,Bus TS,Otro,Fuera Punta,1,2.78,MAIPU,30
1,32,Taxi Colectivo,Otro,Fuera Punta,1,1.47,MAIPU,25
1,32,Taxi Colectivo,Otro,Fuera Punta,1,1.47,MAIPU,22
0,30,Taxi Colectivo,Otro,Fuera Punta,1,2.94,MAIPU,25
0,30,Taxi Colectivo,Otro,Fuera Punta,1,2.94,MAIPU,22
0,11,Taxi Colectivo,Otro,Fuera Punta,1,1.47,MAIPU,25
0,11,Taxi Colectivo,Otro,Fuera Punta,1,1.47,MAIPU,22
0,12,Taxi Colectivo,Otro,Fuera Punta,1,2.94,MAIPU,25
0,12,Taxi Colectivo,Otro,Fuera Punta,1,2.94,MAIPU,22
0,37,Bicicleta,Trabajo,Fuera Punta,1,1.29,MAIPU,10
0,37,Bicicleta,Trabajo,Fuera Punta,1,1.29,MAIPU,15
0,29,Auto,Otro,Fuera Punta,1,3.18,MAIPU,20
0,29,Auto,Otro,Fuera Punta,1,3.17,MAIPU,30
1,32,Auto,Otro,Punta Mañana,1,1.22,MAIPU,40
1,32,Auto,Trabajo,Punta Mañana,1,12.11,MAIPU,60
1,32,Auto,Otro,Fuera Punta,1,12.11,INDEPENDENCIA,60
1,32,Auto,Otro,Punta Tarde,1,1.21,MAIPU,20
1,8,Auto,Estudio,Punta Mañana,1,1.22,MAIPU,40
1,8,Auto,Estudio,Punta Tarde,1,1.21,MAIPU,30
1,33,Auto,Trabajo,Punta Mañana,1,17.96,MAIPU,70
1,33,Auto,Trabajo,Punta Tarde,1,17.96,PROVIDENCIA,80
1,30,Bus TS,Trabajo,Noche,2,14.47,MAIPU,80
1,30,Bus TS,Trabajo,Fuera Punta,2,14.47,RENCA,80
1,36,Bicicleta,Trabajo,Punta Mañana,1,2.02,MAIPU,30
1,36,Bicicleta,Trabajo,Punta Tarde,1,2.02,MAIPU,30
1,63,Bicicleta,Trabajo,Punta Mañana,1,3.06,MAIPU,30
1,63,Bicicleta,Trabajo,Punta Tarde,1,3.06,MAIPU,35
1,58,Bicicleta,Trabajo,Punta Mañana,1,2.08,MAIPU,30
1,58,Bicicleta,Trabajo,Punta Tarde,1,2.08,MAIPU,26
0,39,Caminata,Trabajo,Punta Mañana,1,2.08,MAIPU,40
0,39,Caminata,Trabajo,Punta Tarde,1,2.08,MAIPU,35
0,23,Bus TS,Otro,Fuera Punta,3,11.92,MAIPU,140
0,23,Bus TS,Otro,Punta Tarde,3,11.92,PUDAHUEL,150
0,41,Bus TS-Metro,Trabajo,Punta Mañana,2,19.72,MAIPU,110
0,41,Bus TS-Metro,Trabajo,Punta Tarde,2,19.72,LAS CONDES,120
1,1,Otros,Estudio,Punta Mañana,1,0.24,MAIPU,20
1,1,Otros,Estudio,Fuera Punta,1,0.23,MAIPU,30
1,58,Auto,Trabajo,Punta Mañana,1,7.15,MAIPU,40
1,58,Auto,Trabajo,Fuera Punta,1,7.15,LO PRADO,50
1,60,Auto,Otro,Fuera Punta,1,3.99,MAIPU,15
1,60,Auto,Otro,Fuera Punta,1,3.99,PUDAHUEL,15
1,35,Bus TS-Metro,Trabajo,Punta Mañana,2,12.69,MAIPU,90
1,35,Bus TS-Metro,Trabajo,Punta Tarde,2,12.69,SANTIAGO,60
0,22,Auto,Estudio,Punta Mañana,1,11.64,MAIPU,60
0,22,Metro,Otro,Fuera Punta,1,1.07,SANTIAGO,30
1,62,Bus TS-Metro,Trabajo,Punta Mañana,2,21.25,MAIPU,105
1,62,Bus TS-Metro,Trabajo,Punta Tarde,2,21.25,LAS CONDES,150
1,20,Auto,Estudio,Fuera Punta,1,5.95,MAIPU,30
1,20,Auto,Estudio,Punta Tarde,1,5.95,CERRILLOS,40
1,45,Auto,Trabajo,Punta Mañana,1,7.25,MAIPU,40
1,45,Auto,Trabajo,Punta Tarde,1,7.25,CERRILLOS,40
0,42,Bus TS-Metro,Trabajo,Punta Mañana,2,15.13,MAIPU,100
0,42,Bus TS-Metro,Trabajo,Punta Tarde,2,15.13,MACUL,115
1,58,Bus TS-Metro,Trabajo,Punta Mañana,2,14.59,MAIPU,75
1,58,Bus TS-Metro,Trabajo,Punta Tarde,2,14.62,SANTIAGO,90
1,29,Bus TS,Trabajo,Fuera Punta,1,2.81,MAIPU,30
1,29,Bus TS,Trabajo,Fuera Punta,1,2.81,MAIPU,40
1,66,Bus TS,Otro,Fuera Punta,2,21.53,MAIPU,120
0,66,Bus TS,Otro,Fuera Punta,2,21.53,MAIPU,120
0,25,Bus TS,Otro,Fuera Punta,2,21.53,MAIPU,120
0,2,Bus TS,Otro,Fuera Punta,2,21.53,MAIPU,120
1,54,Metro,Otro,Fuera Punta,1,8.31,MAIPU,45
1,54,Metro,Otro,Fuera Punta,1,8.31,SANTIAGO,50
0,22,Metro,Trabajo,Punta Mañana,1,8.61,MAIPU,75
0,22,Metro,Trabajo,Punta Tarde,1,8.61,SANTIAGO,80
1,45,Auto,Trabajo,Fuera Punta,1,0.0,MAIPU,20
1,45,Auto,Trabajo,Fuera Punta,1,0.0,MAIPU,20
0,45,Auto,Otro,Punta Mañana,1,3.49,MAIPU,10
0,45,Auto,Trabajo,Punta Mañana,1,1.56,MAIPU,9
0,45,Auto,Otro,Fuera Punta,1,1.56,MAIPU,10
0,45,Auto,Otro,Fuera Punta,1,3.49,MAIPU,20
0,45,Auto,Otro,Punta Tarde,1,3.49,MAIPU,10
0,45,Auto,Otro,Fuera Punta,1,3.49,MAIPU,15
1,11,Auto,Estudio,Punta Mañana,1,3.49,MAIPU,10
1,11,Auto,Estudio,Fuera Punta,1,3.49,MAIPU,20
1,55,Auto,Trabajo,Fuera Punta,1,2.89,MAIPU,30
1,55,Auto,Trabajo,Fuera Punta,1,2.89,MAIPU,35
0,52,Bus TS,Trabajo,Fuera Punta,1,2.64,MAIPU,45
0,52,Bus TS,Trabajo,Punta Tarde,1,2.64,CERRILLOS,30
0,75,Taxi Colectivo,Otro,Fuera Punta,1,2.88,MAIPU,30
0,75,Taxi Colectivo,Otro,Fuera Punta,1,2.88,MAIPU,40
1,59,Bus TS,Otro,Fuera Punta,1,1.7,MAIPU,20
1,59,Bus TS,Otro,Fuera Punta,1,1.7,MAIPU,20
0,34,Bus TS,Otro,Punta Mañana,1,1.04,MAIPU,10
0,34,Bus TS,Trabajo,Fuera Punta,1,8.22,MAIPU,50
0,34,Bus TS,Otro,Fuera Punta,2,8.22,ESTACION CENTRAL,50
0,34,Bus TS,Otro,Fuera Punta,1,1.04,MAIPU,15
1,20,Bus TS-Metro,Trabajo,Punta Mañana,2,13.11,MAIPU,45
1,20,Bus TS-Metro,Trabajo,Punta Tarde,2,13.11,SANTIAGO,50
0,8,Bus TS,Estudio,Punta Mañana,1,7.84,MAIPU,10
0,8,Bus TS,Estudio,Fuera Punta,1,7.84,PEDRO AGUIRRE CERDA,15
1,7,Bus TS,Estudio,Punta Mañana,1,7.84,MAIPU,10
1,7,Bus TS,Estudio,Fuera Punta,1,7.84,PEDRO AGUIRRE CERDA,15
0,59,Taxi Colectivo,Otro,Fuera Punta,1,1.38,MAIPU,15
0,59,Taxi Colectivo,Otro,Fuera Punta,1,1.38,MAIPU,15
0,27,Bus TS,Otro,Punta Tarde,2,4.79,MAIPU,35
0,27,Bus TS,Otro,Punta Tarde,2,4.79,CERRILLOS,75
1,30,Bus TS-Metro,Trabajo,Fuera Punta,2,15.61,MAIPU,65
1,30,Bus TS,Trabajo,Noche,1,15.61,PROVIDENCIA,61
0,24,Bus TS,Otro,Fuera Punta,1,1.38,MAIPU,20
0,24,Bus TS,Otro,Fuera Punta,1,1.38,MAIPU,15
1,4,Taxi Colectivo,Otro,Fuera Punta,1,1.38,MAIPU,15
1,4,Bus TS,Otro,Fuera Punta,1,1.38,MAIPU,15
1,43,TaxiCol-Metro,Trabajo,Punta Mañana,2,17.22,MAIPU,120
1,43,Metro,Trabajo,Punta Tarde,1,17.22,LAS CONDES,90
0,11,Caminata,Estudio,Punta Mañana,1,0.21,MAIPU,15
0,11,Caminata,Estudio,Fuera Punta,1,0.21,MAIPU,20
0,51,Taxi Colectivo,Otro,Fuera Punta,1,5.82,MAIPU,60
0,51,Taxi Colectivo,Otro,Fuera Punta,1,5.82,MAIPU,50
1,53,Auto,Trabajo,Punta Mañana,1,15.74,MAIPU,40
1,53,Auto,Trabajo,Punta Tarde,1,15.74,SANTIAGO,45
0,19,Bus no TS,Estudio,Punta Mañana,1,15.42,MAIPU,80
0,19,Bus no TS,Estudio,Fuera Punta,1,15.42,ESTACION CENTRAL,70
1,30,Auto,Trabajo,Fuera Punta,1,26.37,MAIPU,70
1,30,Auto,Trabajo,Fuera Punta,1,26.37,LAS CONDES,45
1,18,Bus TS,Estudio,Punta Mañana,1,16.83,MAIPU,75
1,18,Bus TS,Estudio,Fuera Punta,1,16.83,SANTIAGO,80
1,21,Bus TS,Estudio,Punta Mañana,1,17.53,MAIPU,90
1,21,Bus TS,Estudio,Punta Tarde,2,17.53,SANTIAGO,90
1,59,Auto,Trabajo,Punta Mañana,1,9.61,MAIPU,45
1,59,Auto,Trabajo,Punta Tarde,1,9.61,CERRILLOS,40
0,22,Bus TS,Estudio,Punta Mañana,1,17.11,MAIPU,105
0,22,Bus TS,Estudio,Punta Tarde,1,17.11,SANTIAGO,90
0,53,Auto,Trabajo,Punta Mañana,1,9.61,MAIPU,45
0,53,Auto,Trabajo,Punta Tarde,1,9.61,CERRILLOS,45
0,27,Auto,Trabajo,Punta Mañana,1,9.61,MAIPU,45
0,27,Auto,Trabajo,Punta Tarde,1,9.61,CERRILLOS,45
1,75,Otros,Trabajo,Punta Mañana,1,4.81,MAIPU,19
1,75,Bus TS,Trabajo,Fuera Punta,1,4.81,ESTACION CENTRAL,34
0,36,Otros-Bus,Trabajo,Punta Mañana,2,7.06,MAIPU,40
0,36,Otros-Bus,Trabajo,Fuera Punta,3,7.06,PUDAHUEL,60
0,45,Bus TS,Otro,Fuera Punta,1,4.84,MAIPU,75
0,45,Auto,Otro,Fuera Punta,1,4.84,CERRILLOS,20
1,44,Bus TS,Otro,Fuera Punta,1,5.01,MAIPU,75
1,44,Auto,Otro,Fuera Punta,1,5.01,CERRILLOS,20
0,11,Bus TS,Otro,Fuera Punta,1,5.01,MAIPU,75
0,11,Auto,Otro,Fuera Punta,1,5.01,CERRILLOS,20
0,11,Bus TS,Otro,Fuera Punta,1,5.01,MAIPU,75
0,11,Auto,Otro,Fuera Punta,1,5.01,CERRILLOS,20
1,44,Caminata,Otro,Punta Tarde,1,0.48,MAIPU,10
1,44,Caminata,Otro,Punta Tarde,1,0.48,MAIPU,10
1,64,Caminata,Otro,Fuera Punta,1,0.33,MAIPU,5
1,64,Caminata,Otro,Fuera Punta,1,0.33,MAIPU,5
0,39,Bus TS,Otro,Noche,2,19.87,MAIPU,90
1,43,Bus TS,Otro,Fuera Punta,2,3.22,MAIPU,40
1,43,Bus TS,Otro,Fuera Punta,1,3.41,MAIPU,30
1,43,Bus TS,Otro,Fuera Punta,1,6.37,MAIPU,30
1,43,Bus TS,Trabajo,Noche,2,19.89,MAIPU,90
1,24,Bus TS,Otro,Fuera Punta,2,3.22,MAIPU,40
1,24,Bus TS,Otro,Fuera Punta,1,0.53,MAIPU,30
1,24,Bus TS,Otro,Fuera Punta,1,3.69,MAIPU,30
1,24,Bus TS,Otro,Noche,1,3.69,MAIPU,45
1,23,Bus TS,Estudio,Fuera Punta,1,15.3,MAIPU,75
1,23,Bus TS,Otro,Fuera Punta,1,9.17,SANTIAGO,40
1,23,Bus TS,Otro,Fuera Punta,1,6.37,MAIPU,55
0,8,Otros,Estudio,Fuera Punta,1,3.31,MAIPU,55
0,8,Otros,Estudio,Punta Tarde,1,3.31,MAIPU,25
0,8,Bus TS,Otro,Noche,2,19.87,MAIPU,90
1,45,Otros,Trabajo,Punta Mañana,2,26.33,MAIPU,90
1,45,Otros,Trabajo,Punta Tarde,2,26.33,BUIN,75
0,44,Bus TS,Trabajo,Punta Mañana,1,5.44,MAIPU,30
0,44,Bus TS,Trabajo,Punta Tarde,1,5.44,ESTACION CENTRAL,40
0,25,Bus TS,Trabajo,Punta Mañana,1,14.6,MAIPU,45
0,25,Bus TS,Trabajo,Punta Tarde,1,14.6,QUILICURA,60
0,22,Bus TS,Trabajo,Fuera Punta,2,7.08,MAIPU,50
0,22,Bus TS,Trabajo,Fuera Punta,2,7.08,ESTACION CENTRAL,75
1,3,Bus TS,Otro,Fuera Punta,1,5.23,MAIPU,90
1,3,Bus TS,Otro,Fuera Punta,1,5.23,ESTACION CENTRAL,55
0,55,Caminata,Otro,Fuera Punta,1,0.75,MAIPU,22
0,55,Caminata,Otro,Fuera Punta,1,0.75,MAIPU,12
1,37,Otros,Otro,Fuera Punta,1,12.99,MAIPU,40
1,37,Otros,Otro,Punta Tarde,1,12.99,PROVIDENCIA,40
1,18,Caminata,Otro,Fuera Punta,1,0.64,MAIPU,10
1,18,Caminata,Otro,Punta Tarde,1,0.64,MAIPU,12
1,15,Bus TS,Estudio,Punta Mañana,1,1.34,MAIPU,30
1,15,Bus TS,Estudio,Fuera Punta,1,1.34,MAIPU,40
0,33,Bus TS,Trabajo,Punta Mañana,2,10.25,MAIPU,90
0,33,Bus TS,Trabajo,Punta Tarde,2,10.25,SANTIAGO,90
0,54,Bus TS,Trabajo,Punta Mañana,1,3.52,MAIPU,45
0,54,Bus TS,Trabajo,Punta Tarde,1,3.52,PUDAHUEL,45
1,38,Bus TS,Trabajo,Fuera Punta,1,1.11,MAIPU,45
1,38,Bus TS,Trabajo,Fuera Punta,1,1.11,MAIPU,40
0,59,Taxi Colectivo,Trabajo,Punta Mañana,1,7.21,MAIPU,40
0,59,Otros-Bus,Trabajo,Punta Tarde,2,7.21,MAIPU,45
1,30,Bus TS-Metro,Trabajo,Punta Mañana,2,25.7,MAIPU,140
1,30,Bus TS-Metro,Trabajo,Punta Tarde,2,25.7,LO BARNECHEA,120
1,30,Caminata,Otro,Punta Tarde,1,0.56,MAIPU,10
1,30,Caminata,Otro,Punta Tarde,1,0.56,MAIPU,20
1,30,Caminata,Otro,Punta Tarde,1,1.33,MAIPU,10
1,30,Caminata,Otro,Fuera Punta,1,1.33,MAIPU,10
0,26,Caminata,Otro,Fuera Punta,1,0.56,MAIPU,20
0,26,Caminata,Trabajo,Fuera Punta,1,0.87,MAIPU,30
1,1,Caminata,Estudio,Fuera Punta,1,0.56,MAIPU,20
1,1,Caminata,Estudio,Punta Tarde,1,0.56,MAIPU,20
0,27,Caminata,Otro,Fuera Punta,1,0.05,MAIPU,5
0,27,Caminata,Otro,Punta Tarde,1,0.05,MAIPU,5
1,29,Bus TS,Trabajo,Fuera Punta,1,4.19,MAIPU,45
1,29,Bus TS,Trabajo,Punta Tarde,1,4.19,MAIPU,50
0,58,Taxi Colectivo,Trabajo,Punta Mañana,1,1.22,MAIPU,55
0,58,Taxi Colectivo,Trabajo,Fuera Punta,1,1.22,MAIPU,60
1,14,Bus TS,Estudio,Punta Mañana,1,2.69,MAIPU,55
1,14,Bus TS,Estudio,Fuera Punta,1,2.69,MAIPU,60
1,43,Bicicleta,Otro,Fuera Punta,1,1.93,MAIPU,10
1,43,Bicicleta,Otro,Fuera Punta,1,2.33,MAIPU,10
1,43,Bicicleta,Otro,Fuera Punta,1,2.71,MAIPU,10
1,43,Auto,Otro,Fuera Punta,1,3.23,MAIPU,10
1,43,Auto,Otro,Fuera Punta,1,3.37,MAIPU,20
1,43,Auto,Otro,Punta Tarde,1,3.37,MAIPU,20
1,43,Auto,Otro,Punta Tarde,1,2.35,MAIPU,5
1,43,Auto,Otro,Fuera Punta,1,1.93,MAIPU,8
1,43,Bicicleta,Otro,Fuera Punta,1,1.77,MAIPU,8
1,43,Bicicleta,Otro,Fuera Punta,1,1.77,MAIPU,19
0,40,Auto,Otro,Fuera Punta,1,3.23,MAIPU,10
0,40,Auto,Otro,Fuera Punta,1,3.37,MAIPU,20
0,40,Auto,Otro,Punta Tarde,1,3.37,MAIPU,20
0,40,Auto,Otro,Punta Tarde,1,2.35,MAIPU,5
0,40,Auto,Otro,Fuera Punta,1,1.93,MAIPU,7
0,8,Auto,Otro,Fuera Punta,1,3.23,MAIPU,10
0,8,Auto,Otro,Fuera Punta,1,3.37,MAIPU,20
0,8,Auto,Otro,Punta Tarde,1,3.37,MAIPU,20
0,8,Auto,Otro,Punta Tarde,1,2.35,MAIPU,5
0,8,Auto,Otro,Fuera Punta,1,1.93,MAIPU,7
1,79,Auto,Otro,Fuera Punta,1,1.91,MAIPU,30
1,79,Auto,Otro,Fuera Punta,1,1.91,MAIPU,30
0,74,Bus TS,Otro,Fuera Punta,1,3.92,MAIPU,30
0,74,Bus TS,Otro,Fuera Punta,1,3.92,MAIPU,40
0,50,Bus TS,Otro,Fuera Punta,1,3.88,MAIPU,30
0,50,Bus TS,Otro,Fuera Punta,1,3.88,MAIPU,45
1,30,Bus TS,Otro,Fuera Punta,1,6.72,MAIPU,56
1,30,Bus TS,Otro,Fuera Punta,1,6.72,MAIPU,30
0,24,Bus TS-Metro,Estudio,Punta Mañana,2,3.16,MAIPU,45
0,24,Bus TS-Metro,Estudio,Fuera Punta,2,3.16,PUDAHUEL,45
0,21,Bus TS-Metro,Estudio,Punta Mañana,2,25.26,MAIPU,120
0,21,Bus TS-Metro,Estudio,Fuera Punta,2,25.26,LAS CONDES,135
0,15,Metro,Estudio,Punta Mañana,1,13.02,MAIPU,90
0,15,Metro,Estudio,Fuera Punta,1,13.02,PROVIDENCIA,90
1,43,Bus TS,Trabajo,Punta Mañana,1,5.73,MAIPU,90
1,43,Bus no TS,Trabajo,Punta Tarde,1,5.73,SAN BERNARDO,80
1,19,Taxi Colectivo,Otro,Fuera Punta,1,3.3,MAIPU,30
1,19,Taxi Colectivo,Otro,Fuera Punta,1,3.3,MAIPU,30
0,37,Bus TS,Otro,Fuera Punta,1,3.34,MAIPU,15
0,37,Bus TS,Otro,Fuera Punta,1,3.34,MAIPU,45
0,15,Bus TS,Otro,Fuera Punta,1,3.34,MAIPU,45
0,15,Bus TS,Otro,Fuera Punta,1,3.34,MAIPU,45
1,37,Bicicleta,Trabajo,Punta Mañana,1,0.77,MAIPU,45
1,37,Bicicleta,Trabajo,Punta Tarde,1,0.77,MAIPU,40
0,44,Auto,Trabajo,Punta Mañana,1,4.17,MAIPU,15
0,44,Auto,Trabajo,Fuera Punta,1,4.17,MAIPU,15
1,50,Auto,Trabajo,Punta Mañana,1,9.07,MAIPU,75
